date,community_area_id,community_area,n_crashes,dow,month,weekofyear,is_weekend,dow_sin,dow_cos,lag_1,lag_7,lag_14,rolling_7
2023-08-02,1,ROGERS PARK,3,2,8,31,0,0.9749279121818236,-0.22252093395631434,4.0,1.0,3.0,2.5714285714285716
2023-08-03,1,ROGERS PARK,4,3,8,31,0,0.43388373911755823,-0.900968867902419,3.0,1.0,7.0,2.857142857142857
2023-08-04,1,ROGERS PARK,4,4,8,31,0,-0.433883739117558,-0.9009688679024191,4.0,2.0,5.0,3.2857142857142856
2023-08-05,1,ROGERS PARK,7,5,8,31,1,-0.9749279121818236,-0.2225209339563146,4.0,2.0,5.0,3.5714285714285716
2023-08-06,1,ROGERS PARK,4,6,8,31,1,-0.7818314824680299,0.6234898018587334,7.0,3.0,0.0,4.285714285714286
2023-08-07,1,ROGERS PARK,2,0,8,32,0,0.0,1.0,4.0,5.0,4.0,4.428571428571429
2023-08-08,1,ROGERS PARK,4,1,8,32,0,0.7818314824680298,0.6234898018587336,2.0,4.0,3.0,4.0
2023-08-09,1,ROGERS PARK,4,2,8,32,0,0.9749279121818236,-0.22252093395631434,4.0,3.0,1.0,4.0
2023-08-10,1,ROGERS PARK,3,3,8,32,0,0.43388373911755823,-0.900968867902419,4.0,4.0,1.0,4.142857142857143
2023-08-11,1,ROGERS PARK,3,4,8,32,0,-0.433883739117558,-0.9009688679024191,3.0,4.0,2.0,4.0
2023-08-12,1,ROGERS PARK,10,5,8,32,1,-0.9749279121818236,-0.2225209339563146,3.0,7.0,2.0,3.857142857142857
2023-08-13,1,ROGERS PARK,2,6,8,32,1,-0.7818314824680299,0.6234898018587334,10.0,4.0,3.0,4.285714285714286
2023-08-14,1,ROGERS PARK,4,0,8,33,0,0.0,1.0,2.0,2.0,5.0,4.0
2023-08-15,1,ROGERS PARK,7,1,8,33,0,0.7818314824680298,0.6234898018587336,4.0,4.0,4.0,4.285714285714286
2023-08-16,1,ROGERS PARK,1,2,8,33,0,0.9749279121818236,-0.22252093395631434,7.0,4.0,3.0,4.714285714285714
2023-08-17,1,ROGERS PARK,7,3,8,33,0,0.43388373911755823,-0.900968867902419,1.0,3.0,4.0,4.285714285714286
2023-08-18,1,ROGERS PARK,8,4,8,33,0,-0.433883739117558,-0.9009688679024191,7.0,3.0,4.0,4.857142857142857
2023-08-19,1,ROGERS PARK,3,5,8,33,1,-0.9749279121818236,-0.2225209339563146,8.0,10.0,7.0,5.571428571428571
2023-08-20,1,ROGERS PARK,4,6,8,33,1,-0.7818314824680299,0.6234898018587334,3.0,2.0,4.0,4.571428571428571
2023-08-21,1,ROGERS PARK,4,0,8,34,0,0.0,1.0,4.0,4.0,2.0,4.857142857142857
2023-08-22,1,ROGERS PARK,2,1,8,34,0,0.7818314824680298,0.6234898018587336,4.0,7.0,4.0,4.857142857142857
2023-08-23,1,ROGERS PARK,4,2,8,34,0,0.9749279121818236,-0.22252093395631434,2.0,1.0,4.0,4.142857142857143
2023-08-24,1,ROGERS PARK,6,3,8,34,0,0.43388373911755823,-0.900968867902419,4.0,7.0,3.0,4.571428571428571
2023-08-25,1,ROGERS PARK,4,4,8,34,0,-0.433883739117558,-0.9009688679024191,6.0,8.0,3.0,4.428571428571429
2023-08-26,1,ROGERS PARK,3,5,8,34,1,-0.9749279121818236,-0.2225209339563146,4.0,3.0,10.0,3.857142857142857
2023-08-27,1,ROGERS PARK,5,6,8,34,1,-0.7818314824680299,0.6234898018587334,3.0,4.0,2.0,3.857142857142857
2023-08-28,1,ROGERS PARK,2,0,8,35,0,0.0,1.0,5.0,4.0,4.0,4.0
2023-08-29,1,ROGERS PARK,3,1,8,35,0,0.7818314824680298,0.6234898018587336,2.0,2.0,7.0,3.7142857142857144
2023-08-30,1,ROGERS PARK,5,2,8,35,0,0.9749279121818236,-0.22252093395631434,3.0,4.0,1.0,3.857142857142857
2023-08-31,1,ROGERS PARK,2,3,8,35,0,0.43388373911755823,-0.900968867902419,5.0,6.0,7.0,4.0
2023-09-01,1,ROGERS PARK,0,4,9,35,0,-0.433883739117558,-0.9009688679024191,2.0,4.0,8.0,3.4285714285714284
2023-09-02,1,ROGERS PARK,2,5,9,35,1,-0.9749279121818236,-0.2225209339563146,0.0,3.0,3.0,2.857142857142857
2023-09-03,1,ROGERS PARK,1,6,9,35,1,-0.7818314824680299,0.6234898018587334,2.0,5.0,4.0,2.7142857142857144
2023-09-04,1,ROGERS PARK,5,0,9,36,0,0.0,1.0,1.0,2.0,4.0,2.142857142857143
2023-09-05,1,ROGERS PARK,7,1,9,36,0,0.7818314824680298,0.6234898018587336,5.0,3.0,2.0,2.5714285714285716
2023-09-06,1,ROGERS PARK,5,2,9,36,0,0.9749279121818236,-0.22252093395631434,7.0,5.0,4.0,3.142857142857143
2023-09-07,1,ROGERS PARK,7,3,9,36,0,0.43388373911755823,-0.900968867902419,5.0,2.0,6.0,3.142857142857143
2023-09-08,1,ROGERS PARK,3,4,9,36,0,-0.433883739117558,-0.9009688679024191,7.0,0.0,4.0,3.857142857142857
2023-09-09,1,ROGERS PARK,4,5,9,36,1,-0.9749279121818236,-0.2225209339563146,3.0,2.0,3.0,4.285714285714286
2023-09-10,1,ROGERS PARK,2,6,9,36,1,-0.7818314824680299,0.6234898018587334,4.0,1.0,5.0,4.571428571428571
2023-09-11,1,ROGERS PARK,2,0,9,37,0,0.0,1.0,2.0,5.0,2.0,4.714285714285714
2023-09-12,1,ROGERS PARK,5,1,9,37,0,0.7818314824680298,0.6234898018587336,2.0,7.0,3.0,4.285714285714286
2023-09-13,1,ROGERS PARK,3,2,9,37,0,0.9749279121818236,-0.22252093395631434,5.0,5.0,5.0,4.0
2023-09-14,1,ROGERS PARK,2,3,9,37,0,0.43388373911755823,-0.900968867902419,3.0,7.0,2.0,3.7142857142857144
2023-09-15,1,ROGERS PARK,8,4,9,37,0,-0.433883739117558,-0.9009688679024191,2.0,3.0,0.0,3.0
2023-09-16,1,ROGERS PARK,5,5,9,37,1,-0.9749279121818236,-0.2225209339563146,8.0,4.0,2.0,3.7142857142857144
2023-09-17,1,ROGERS PARK,0,6,9,37,1,-0.7818314824680299,0.6234898018587334,5.0,2.0,1.0,3.857142857142857
2023-09-18,1,ROGERS PARK,4,0,9,38,0,0.0,1.0,0.0,2.0,5.0,3.5714285714285716
2023-09-19,1,ROGERS PARK,5,1,9,38,0,0.7818314824680298,0.6234898018587336,4.0,5.0,7.0,3.857142857142857
2023-09-20,1,ROGERS PARK,3,2,9,38,0,0.9749279121818236,-0.22252093395631434,5.0,3.0,5.0,3.857142857142857
2023-09-21,1,ROGERS PARK,3,3,9,38,0,0.43388373911755823,-0.900968867902419,3.0,2.0,7.0,3.857142857142857
2023-09-22,1,ROGERS PARK,3,4,9,38,0,-0.433883739117558,-0.9009688679024191,3.0,8.0,3.0,4.0
2023-09-23,1,ROGERS PARK,7,5,9,38,1,-0.9749279121818236,-0.2225209339563146,3.0,5.0,4.0,3.2857142857142856
2023-09-24,1,ROGERS PARK,1,6,9,38,1,-0.7818314824680299,0.6234898018587334,7.0,0.0,2.0,3.5714285714285716
2023-09-25,1,ROGERS PARK,3,0,9,39,0,0.0,1.0,1.0,4.0,2.0,3.7142857142857144
2023-09-26,1,ROGERS PARK,4,1,9,39,0,0.7818314824680298,0.6234898018587336,3.0,5.0,5.0,3.5714285714285716
2023-09-27,1,ROGERS PARK,3,2,9,39,0,0.9749279121818236,-0.22252093395631434,4.0,3.0,3.0,3.4285714285714284
2023-09-28,1,ROGERS PARK,3,3,9,39,0,0.43388373911755823,-0.900968867902419,3.0,3.0,2.0,3.4285714285714284
2023-09-29,1,ROGERS PARK,4,4,9,39,0,-0.433883739117558,-0.9009688679024191,3.0,3.0,8.0,3.4285714285714284
2023-09-30,1,ROGERS PARK,4,5,9,39,1,-0.9749279121818236,-0.2225209339563146,4.0,7.0,5.0,3.5714285714285716
2023-10-01,1,ROGERS PARK,6,6,10,39,1,-0.7818314824680299,0.6234898018587334,4.0,1.0,0.0,3.142857142857143
2023-10-02,1,ROGERS PARK,1,0,10,40,0,0.0,1.0,6.0,3.0,4.0,3.857142857142857
2023-10-03,1,ROGERS PARK,4,1,10,40,0,0.7818314824680298,0.6234898018587336,1.0,4.0,5.0,3.5714285714285716
2023-10-04,1,ROGERS PARK,5,2,10,40,0,0.9749279121818236,-0.22252093395631434,4.0,3.0,3.0,3.5714285714285716
2023-10-05,1,ROGERS PARK,5,3,10,40,0,0.43388373911755823,-0.900968867902419,5.0,3.0,3.0,3.857142857142857
2023-10-06,1,ROGERS PARK,11,4,10,40,0,-0.433883739117558,-0.9009688679024191,5.0,4.0,3.0,4.142857142857143
2023-10-07,1,ROGERS PARK,2,5,10,40,1,-0.9749279121818236,-0.2225209339563146,11.0,4.0,7.0,5.142857142857143
2023-10-08,1,ROGERS PARK,0,6,10,40,1,-0.7818314824680299,0.6234898018587334,2.0,6.0,1.0,4.857142857142857
2023-10-09,1,ROGERS PARK,3,0,10,41,0,0.0,1.0,0.0,1.0,3.0,4.0
2023-10-10,1,ROGERS PARK,3,1,10,41,0,0.7818314824680298,0.6234898018587336,3.0,4.0,4.0,4.285714285714286
2023-10-11,1,ROGERS PARK,7,2,10,41,0,0.9749279121818236,-0.22252093395631434,3.0,5.0,3.0,4.142857142857143
2023-10-12,1,ROGERS PARK,4,3,10,41,0,0.43388373911755823,-0.900968867902419,7.0,5.0,3.0,4.428571428571429
2023-10-13,1,ROGERS PARK,12,4,10,41,0,-0.433883739117558,-0.9009688679024191,4.0,11.0,4.0,4.285714285714286
2023-10-14,1,ROGERS PARK,10,5,10,41,1,-0.9749279121818236,-0.2225209339563146,12.0,2.0,4.0,4.428571428571429
2023-10-15,1,ROGERS PARK,3,6,10,41,1,-0.7818314824680299,0.6234898018587334,10.0,0.0,6.0,5.571428571428571
2023-10-16,1,ROGERS PARK,0,0,10,42,0,0.0,1.0,3.0,3.0,1.0,6.0
2023-10-17,1,ROGERS PARK,3,1,10,42,0,0.7818314824680298,0.6234898018587336,0.0,3.0,4.0,5.571428571428571
2023-10-18,1,ROGERS PARK,1,2,10,42,0,0.9749279121818236,-0.22252093395631434,3.0,7.0,5.0,5.571428571428571
2023-10-19,1,ROGERS PARK,5,3,10,42,0,0.43388373911755823,-0.900968867902419,1.0,4.0,5.0,4.714285714285714
2023-10-20,1,ROGERS PARK,4,4,10,42,0,-0.433883739117558,-0.9009688679024191,5.0,12.0,11.0,4.857142857142857
2023-10-21,1,ROGERS PARK,3,5,10,42,1,-0.9749279121818236,-0.2225209339563146,4.0,10.0,2.0,3.7142857142857144
2023-10-22,1,ROGERS PARK,2,6,10,42,1,-0.7818314824680299,0.6234898018587334,3.0,3.0,0.0,2.7142857142857144
2023-10-23,1,ROGERS PARK,3,0,10,43,0,0.0,1.0,2.0,0.0,3.0,2.5714285714285716
2023-10-24,1,ROGERS PARK,3,1,10,43,0,0.7818314824680298,0.6234898018587336,3.0,3.0,3.0,3.0
2023-10-25,1,ROGERS PARK,4,2,10,43,0,0.9749279121818236,-0.22252093395631434,3.0,1.0,7.0,3.0
2023-10-26,1,ROGERS PARK,3,3,10,43,0,0.43388373911755823,-0.900968867902419,4.0,5.0,4.0,3.4285714285714284
2023-10-27,1,ROGERS PARK,5,4,10,43,0,-0.433883739117558,-0.9009688679024191,3.0,4.0,12.0,3.142857142857143
2023-10-28,1,ROGERS PARK,6,5,10,43,1,-0.9749279121818236,-0.2225209339563146,5.0,3.0,10.0,3.2857142857142856
2023-10-29,1,ROGERS PARK,2,6,10,43,1,-0.7818314824680299,0.6234898018587334,6.0,2.0,3.0,3.7142857142857144
2023-10-30,1,ROGERS PARK,2,0,10,44,0,0.0,1.0,2.0,3.0,0.0,3.7142857142857144
2023-10-31,1,ROGERS PARK,6,1,10,44,0,0.7818314824680298,0.6234898018587336,2.0,3.0,3.0,3.5714285714285716
2023-11-01,1,ROGERS PARK,2,2,11,44,0,0.9749279121818236,-0.22252093395631434,6.0,4.0,1.0,4.0
2023-11-02,1,ROGERS PARK,2,3,11,44,0,0.43388373911755823,-0.900968867902419,2.0,3.0,5.0,3.7142857142857144
2023-11-03,1,ROGERS PARK,6,4,11,44,0,-0.433883739117558,-0.9009688679024191,2.0,5.0,4.0,3.5714285714285716
2023-11-04,1,ROGERS PARK,3,5,11,44,1,-0.9749279121818236,-0.2225209339563146,6.0,6.0,3.0,3.7142857142857144
2023-11-05,1,ROGERS PARK,3,6,11,44,1,-0.7818314824680299,0.6234898018587334,3.0,2.0,2.0,3.2857142857142856
2023-11-06,1,ROGERS PARK,6,0,11,45,0,0.0,1.0,3.0,2.0,3.0,3.4285714285714284
2023-11-07,1,ROGERS PARK,1,1,11,45,0,0.7818314824680298,0.6234898018587336,6.0,6.0,3.0,4.0
2023-11-08,1,ROGERS PARK,6,2,11,45,0,0.9749279121818236,-0.22252093395631434,1.0,2.0,4.0,3.2857142857142856
2023-11-09,1,ROGERS PARK,3,3,11,45,0,0.43388373911755823,-0.900968867902419,6.0,2.0,3.0,3.857142857142857
2023-11-10,1,ROGERS PARK,3,4,11,45,0,-0.433883739117558,-0.9009688679024191,3.0,6.0,5.0,4.0
2023-11-11,1,ROGERS PARK,3,5,11,45,1,-0.9749279121818236,-0.2225209339563146,3.0,3.0,6.0,3.5714285714285716
2023-11-12,1,ROGERS PARK,3,6,11,45,1,-0.7818314824680299,0.6234898018587334,3.0,3.0,2.0,3.5714285714285716
2023-11-13,1,ROGERS PARK,3,0,11,46,0,0.0,1.0,3.0,6.0,2.0,3.5714285714285716
2023-11-14,1,ROGERS PARK,5,1,11,46,0,0.7818314824680298,0.6234898018587336,3.0,1.0,6.0,3.142857142857143
2023-11-15,1,ROGERS PARK,2,2,11,46,0,0.9749279121818236,-0.22252093395631434,5.0,6.0,2.0,3.7142857142857144
2023-11-16,1,ROGERS PARK,4,3,11,46,0,0.43388373911755823,-0.900968867902419,2.0,3.0,2.0,3.142857142857143
2023-11-17,1,ROGERS PARK,3,4,11,46,0,-0.433883739117558,-0.9009688679024191,4.0,3.0,6.0,3.2857142857142856
2023-11-18,1,ROGERS PARK,2,5,11,46,1,-0.9749279121818236,-0.2225209339563146,3.0,3.0,3.0,3.2857142857142856
2023-11-19,1,ROGERS PARK,7,6,11,46,1,-0.7818314824680299,0.6234898018587334,2.0,3.0,3.0,3.142857142857143
2023-11-20,1,ROGERS PARK,2,0,11,47,0,0.0,1.0,7.0,3.0,6.0,3.7142857142857144
2023-11-21,1,ROGERS PARK,6,1,11,47,0,0.7818314824680298,0.6234898018587336,2.0,5.0,1.0,3.5714285714285716
2023-11-22,1,ROGERS PARK,8,2,11,47,0,0.9749279121818236,-0.22252093395631434,6.0,2.0,6.0,3.7142857142857144
2023-11-23,1,ROGERS PARK,2,3,11,47,0,0.43388373911755823,-0.900968867902419,8.0,4.0,3.0,4.571428571428571
2023-11-24,1,ROGERS PARK,2,4,11,47,0,-0.433883739117558,-0.9009688679024191,2.0,3.0,3.0,4.285714285714286
2023-11-25,1,ROGERS PARK,2,5,11,47,1,-0.9749279121818236,-0.2225209339563146,2.0,2.0,3.0,4.142857142857143
2023-11-26,1,ROGERS PARK,4,6,11,47,1,-0.7818314824680299,0.6234898018587334,2.0,7.0,3.0,4.142857142857143
2023-11-27,1,ROGERS PARK,5,0,11,48,0,0.0,1.0,4.0,2.0,3.0,3.7142857142857144
2023-11-28,1,ROGERS PARK,4,1,11,48,0,0.7818314824680298,0.6234898018587336,5.0,6.0,5.0,4.142857142857143
2023-11-29,1,ROGERS PARK,0,2,11,48,0,0.9749279121818236,-0.22252093395631434,4.0,8.0,2.0,3.857142857142857
2023-11-30,1,ROGERS PARK,5,3,11,48,0,0.43388373911755823,-0.900968867902419,0.0,2.0,4.0,2.7142857142857144
2023-12-01,1,ROGERS PARK,7,4,12,48,0,-0.433883739117558,-0.9009688679024191,5.0,2.0,3.0,3.142857142857143
2023-12-02,1,ROGERS PARK,1,5,12,48,1,-0.9749279121818236,-0.2225209339563146,7.0,2.0,2.0,3.857142857142857
2023-12-03,1,ROGERS PARK,2,6,12,48,1,-0.7818314824680299,0.6234898018587334,1.0,4.0,7.0,3.7142857142857144
2023-12-04,1,ROGERS PARK,3,0,12,49,0,0.0,1.0,2.0,5.0,2.0,3.4285714285714284
2023-12-05,1,ROGERS PARK,4,1,12,49,0,0.7818314824680298,0.6234898018587336,3.0,4.0,6.0,3.142857142857143
2023-12-06,1,ROGERS PARK,3,2,12,49,0,0.9749279121818236,-0.22252093395631434,4.0,0.0,8.0,3.142857142857143
2023-12-07,1,ROGERS PARK,9,3,12,49,0,0.43388373911755823,-0.900968867902419,3.0,5.0,2.0,3.5714285714285716
2023-12-08,1,ROGERS PARK,2,4,12,49,0,-0.433883739117558,-0.9009688679024191,9.0,7.0,2.0,4.142857142857143
2023-12-09,1,ROGERS PARK,4,5,12,49,1,-0.9749279121818236,-0.2225209339563146,2.0,1.0,2.0,3.4285714285714284
2023-12-10,1,ROGERS PARK,2,6,12,49,1,-0.7818314824680299,0.6234898018587334,4.0,2.0,4.0,3.857142857142857
2023-12-11,1,ROGERS PARK,7,0,12,50,0,0.0,1.0,2.0,3.0,5.0,3.857142857142857
2023-12-12,1,ROGERS PARK,5,1,12,50,0,0.7818314824680298,0.6234898018587336,7.0,4.0,4.0,4.428571428571429
2023-12-13,1,ROGERS PARK,3,2,12,50,0,0.9749279121818236,-0.22252093395631434,5.0,3.0,0.0,4.571428571428571
2023-12-14,1,ROGERS PARK,2,3,12,50,0,0.43388373911755823,-0.900968867902419,3.0,9.0,5.0,4.571428571428571
2023-12-15,1,ROGERS PARK,10,4,12,50,0,-0.433883739117558,-0.9009688679024191,2.0,2.0,7.0,3.5714285714285716
2023-12-16,1,ROGERS PARK,6,5,12,50,1,-0.9749279121818236,-0.2225209339563146,10.0,4.0,1.0,4.714285714285714
2023-12-17,1,ROGERS PARK,3,6,12,50,1,-0.7818314824680299,0.6234898018587334,6.0,2.0,2.0,5.0
2023-12-18,1,ROGERS PARK,4,0,12,51,0,0.0,1.0,3.0,7.0,3.0,5.142857142857143
2023-12-19,1,ROGERS PARK,6,1,12,51,0,0.7818314824680298,0.6234898018587336,4.0,5.0,4.0,4.714285714285714
2023-12-20,1,ROGERS PARK,4,2,12,51,0,0.9749279121818236,-0.22252093395631434,6.0,3.0,3.0,4.857142857142857
2023-12-21,1,ROGERS PARK,4,3,12,51,0,0.43388373911755823,-0.900968867902419,4.0,2.0,9.0,5.0
2023-12-22,1,ROGERS PARK,4,4,12,51,0,-0.433883739117558,-0.9009688679024191,4.0,10.0,2.0,5.285714285714286
2023-12-23,1,ROGERS PARK,5,5,12,51,1,-0.9749279121818236,-0.2225209339563146,4.0,6.0,4.0,4.428571428571429
2023-12-24,1,ROGERS PARK,6,6,12,51,1,-0.7818314824680299,0.6234898018587334,5.0,3.0,2.0,4.285714285714286
2023-12-25,1,ROGERS PARK,2,0,12,52,0,0.0,1.0,6.0,4.0,7.0,4.714285714285714
2023-12-26,1,ROGERS PARK,1,1,12,52,0,0.7818314824680298,0.6234898018587336,2.0,6.0,5.0,4.428571428571429
2023-12-27,1,ROGERS PARK,2,2,12,52,0,0.9749279121818236,-0.22252093395631434,1.0,4.0,3.0,3.7142857142857144
2023-12-28,1,ROGERS PARK,1,3,12,52,0,0.43388373911755823,-0.900968867902419,2.0,4.0,2.0,3.4285714285714284
2023-12-29,1,ROGERS PARK,6,4,12,52,0,-0.433883739117558,-0.9009688679024191,1.0,4.0,10.0,3.0
2023-12-30,1,ROGERS PARK,3,5,12,52,1,-0.9749279121818236,-0.2225209339563146,6.0,5.0,6.0,3.2857142857142856
2023-12-31,1,ROGERS PARK,2,6,12,52,1,-0.7818314824680299,0.6234898018587334,3.0,6.0,3.0,3.0
2023-01-01,2,WEST RIDGE,4,6,1,52,1,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0
2023-01-02,2,WEST RIDGE,5,0,1,1,0,0.0,1.0,4.0,0.0,0.0,0.0
2023-01-03,2,WEST RIDGE,3,1,1,1,0,0.7818314824680298,0.6234898018587336,5.0,0.0,0.0,0.0
2023-01-04,2,WEST RIDGE,6,2,1,1,0,0.9749279121818236,-0.22252093395631434,3.0,0.0,0.0,0.0
2023-01-05,2,WEST RIDGE,5,3,1,1,0,0.43388373911755823,-0.900968867902419,6.0,0.0,0.0,0.0
2023-01-06,2,WEST RIDGE,4,4,1,1,0,-0.433883739117558,-0.9009688679024191,5.0,0.0,0.0,0.0
2023-01-07,2,WEST RIDGE,8,5,1,1,1,-0.9749279121818236,-0.2225209339563146,4.0,0.0,0.0,0.0
2023-01-08,2,WEST RIDGE,1,6,1,1,1,-0.7818314824680299,0.6234898018587334,8.0,4.0,0.0,5.0
2023-01-09,2,WEST RIDGE,9,0,1,2,0,0.0,1.0,1.0,5.0,0.0,4.571428571428571
2023-01-10,2,WEST RIDGE,5,1,1,2,0,0.7818314824680298,0.6234898018587336,9.0,3.0,0.0,5.142857142857143
2023-01-11,2,WEST RIDGE,5,2,1,2,0,0.9749279121818236,-0.22252093395631434,5.0,6.0,0.0,5.428571428571429
2023-01-12,2,WEST RIDGE,6,3,1,2,0,0.43388373911755823,-0.900968867902419,5.0,5.0,0.0,5.285714285714286
2023-01-13,2,WEST RIDGE,5,4,1,2,0,-0.433883739117558,-0.9009688679024191,6.0,4.0,0.0,5.428571428571429
2023-01-14,2,WEST RIDGE,6,5,1,2,1,-0.9749279121818236,-0.2225209339563146,5.0,8.0,0.0,5.571428571428571
2023-01-15,2,WEST RIDGE,1,6,1,2,1,-0.7818314824680299,0.6234898018587334,6.0,1.0,4.0,5.285714285714286
2023-01-16,2,WEST RIDGE,3,0,1,3,0,0.0,1.0,1.0,9.0,5.0,5.285714285714286
2023-01-17,2,WEST RIDGE,6,1,1,3,0,0.7818314824680298,0.6234898018587336,3.0,5.0,3.0,4.428571428571429
2023-01-18,2,WEST RIDGE,4,2,1,3,0,0.9749279121818236,-0.22252093395631434,6.0,5.0,6.0,4.571428571428571
2023-01-19,2,WEST RIDGE,3,3,1,3,0,0.43388373911755823,-0.900968867902419,4.0,6.0,5.0,4.428571428571429
2023-01-20,2,WEST RIDGE,2,4,1,3,0,-0.433883739117558,-0.9009688679024191,3.0,5.0,4.0,4.0
2023-01-21,2,WEST RIDGE,7,5,1,3,1,-0.9749279121818236,-0.2225209339563146,2.0,6.0,8.0,3.5714285714285716
2023-01-22,2,WEST RIDGE,2,6,1,3,1,-0.7818314824680299,0.6234898018587334,7.0,1.0,1.0,3.7142857142857144
2023-01-23,2,WEST RIDGE,6,0,1,4,0,0.0,1.0,2.0,3.0,9.0,3.857142857142857
2023-01-24,2,WEST RIDGE,7,1,1,4,0,0.7818314824680298,0.6234898018587336,6.0,6.0,5.0,4.285714285714286
2023-01-25,2,WEST RIDGE,6,2,1,4,0,0.9749279121818236,-0.22252093395631434,7.0,4.0,5.0,4.428571428571429
2023-01-26,2,WEST RIDGE,6,3,1,4,0,0.43388373911755823,-0.900968867902419,6.0,3.0,6.0,4.714285714285714
2023-01-27,2,WEST RIDGE,9,4,1,4,0,-0.433883739117558,-0.9009688679024191,6.0,2.0,5.0,5.142857142857143
2023-01-28,2,WEST RIDGE,7,5,1,4,1,-0.9749279121818236,-0.2225209339563146,9.0,7.0,6.0,6.142857142857143
2023-01-29,2,WEST RIDGE,5,6,1,4,1,-0.7818314824680299,0.6234898018587334,7.0,2.0,1.0,6.142857142857143
2023-01-30,2,WEST RIDGE,8,0,1,5,0,0.0,1.0,5.0,6.0,3.0,6.571428571428571
2023-01-31,2,WEST RIDGE,3,1,1,5,0,0.7818314824680298,0.6234898018587336,8.0,7.0,6.0,6.857142857142857
2023-02-01,2,WEST RIDGE,12,2,2,5,0,0.9749279121818236,-0.22252093395631434,3.0,6.0,4.0,6.285714285714286
2023-02-02,2,WEST RIDGE,7,3,2,5,0,0.43388373911755823,-0.900968867902419,12.0,6.0,3.0,7.142857142857143
2023-02-03,2,WEST RIDGE,6,4,2,5,0,-0.433883739117558,-0.9009688679024191,7.0,9.0,2.0,7.285714285714286
2023-02-04,2,WEST RIDGE,4,5,2,5,1,-0.9749279121818236,-0.2225209339563146,6.0,7.0,7.0,6.857142857142857
2023-02-05,2,WEST RIDGE,5,6,2,5,1,-0.7818314824680299,0.6234898018587334,4.0,5.0,2.0,6.428571428571429
2023-02-06,2,WEST RIDGE,7,0,2,6,0,0.0,1.0,5.0,8.0,6.0,6.428571428571429
2023-02-07,2,WEST RIDGE,6,1,2,6,0,0.7818314824680298,0.6234898018587336,7.0,3.0,7.0,6.285714285714286
2023-02-08,2,WEST RIDGE,1,2,2,6,0,0.9749279121818236,-0.22252093395631434,6.0,12.0,6.0,6.714285714285714
2023-02-09,2,WEST RIDGE,5,3,2,6,0,0.43388373911755823,-0.900968867902419,1.0,7.0,6.0,5.142857142857143
2023-02-10,2,WEST RIDGE,12,4,2,6,0,-0.433883739117558,-0.9009688679024191,5.0,6.0,9.0,4.857142857142857
2023-02-11,2,WEST RIDGE,4,5,2,6,1,-0.9749279121818236,-0.2225209339563146,12.0,4.0,7.0,5.714285714285714
2023-02-12,2,WEST RIDGE,3,6,2,6,1,-0.7818314824680299,0.6234898018587334,4.0,5.0,5.0,5.714285714285714
2023-02-13,2,WEST RIDGE,4,0,2,7,0,0.0,1.0,3.0,7.0,8.0,5.428571428571429
2023-02-14,2,WEST RIDGE,7,1,2,7,0,0.7818314824680298,0.6234898018587336,4.0,6.0,3.0,5.0
2023-02-15,2,WEST RIDGE,5,2,2,7,0,0.9749279121818236,-0.22252093395631434,7.0,1.0,12.0,5.142857142857143
2023-02-16,2,WEST RIDGE,4,3,2,7,0,0.43388373911755823,-0.900968867902419,5.0,5.0,7.0,5.714285714285714
2023-02-17,2,WEST RIDGE,5,4,2,7,0,-0.433883739117558,-0.9009688679024191,4.0,12.0,6.0,5.571428571428571
2023-02-18,2,WEST RIDGE,4,5,2,7,1,-0.9749279121818236,-0.2225209339563146,5.0,4.0,4.0,4.571428571428571
2023-02-19,2,WEST RIDGE,9,6,2,7,1,-0.7818314824680299,0.6234898018587334,4.0,3.0,5.0,4.571428571428571
2023-02-20,2,WEST RIDGE,5,0,2,8,0,0.0,1.0,9.0,4.0,7.0,5.428571428571429
2023-02-21,2,WEST RIDGE,6,1,2,8,0,0.7818314824680298,0.6234898018587336,5.0,7.0,6.0,5.571428571428571
2023-02-22,2,WEST RIDGE,8,2,2,8,0,0.9749279121818236,-0.22252093395631434,6.0,5.0,1.0,5.428571428571429
2023-02-23,2,WEST RIDGE,2,3,2,8,0,0.43388373911755823,-0.900968867902419,8.0,4.0,5.0,5.857142857142857
2023-02-24,2,WEST RIDGE,15,4,2,8,0,-0.433883739117558,-0.9009688679024191,2.0,5.0,12.0,5.571428571428571
2023-02-25,2,WEST RIDGE,9,5,2,8,1,-0.9749279121818236,-0.2225209339563146,15.0,4.0,4.0,7.0
2023-02-26,2,WEST RIDGE,5,6,2,8,1,-0.7818314824680299,0.6234898018587334,9.0,9.0,3.0,7.714285714285714
2023-02-27,2,WEST RIDGE,7,0,2,9,0,0.0,1.0,5.0,5.0,4.0,7.142857142857143
2023-02-28,2,WEST RIDGE,3,1,2,9,0,0.7818314824680298,0.6234898018587336,7.0,6.0,7.0,7.428571428571429
2023-03-01,2,WEST RIDGE,9,2,3,9,0,0.9749279121818236,-0.22252093395631434,3.0,8.0,5.0,7.0
2023-03-02,2,WEST RIDGE,7,3,3,9,0,0.43388373911755823,-0.900968867902419,9.0,2.0,4.0,7.142857142857143
2023-03-03,2,WEST RIDGE,3,4,3,9,0,-0.433883739117558,-0.9009688679024191,7.0,15.0,5.0,7.857142857142857
